11,2005,N4,"男の人と女の人が会社で話しています。今、どんな天気ですか。 \
男性： おはようございます。寒いですね。 \
女性： 本当。天気も悪いですね。雨は降 っていますか。 \
男性： いいえ、まだ降っていません。でも、夜から雪ですよ。テレビで言っていました。 \
1 晴れです \
2 雨です \
3 曇りです \
4 雪です ",C,A,B,C,D,"Un homme et une femme parlent au travail. Quel temps fait-il maintenant ? \
Homme : Bonjour. Il fait froid, n’est-ce pas ? \
Femme : Oui, vraiment. Le temps est mauvais aussi. Il pleut ?\
Homme : Non, pas encore. Mais il va neiger ce soir, c’est ce qu’ils ont dit à la télé.  \
Question : Quel temps fait-il maintenant ?  \
1 Il fait beau.   \
2 Il pleut.  \
3 Il fait nuageux.  \
4 Il neige.  \
Bonne réponse : \
3. 曇りです﻿ (Il fait nuageux.)",SansImage.jpg
12,2005,N4,"聴解スクリプト：\
男の人と女の人が話しています。男の人はどうしますか。 \
男性： 木村さん、申し子と終わりました？ \
女性： いいえ、まだです。でも、今日はもう疲れた から帰ります。 \
男性： あのう、映画の切符が二枚あるんですけど、今から一緒に行きませんか。この切符、今日までなんです。 \
女性： すみません。今日 はちょっと。 \
男性： そうですか。残念だなあ。じゃあ、一人で行きます。 \
女性： すみません。 \
男性： いえいえ。 \
1 女の人と仕事をします \
2 一人で仕事 をします \
3 女の人と映画を見ます \
4 一人で映画を見ます ",D,A,B,C,D,"Un homme et une femme parlent. Que va faire l’homme ? \
Homme : Mademoiselle Kimura, avez-vous fini votre travail ? \
Femme : Non, pas encore. Mais je suis fatiguée, alors je rentre chez moi aujourd’hui. \
Homme : Euh… j’ai deux billets de cinéma. Vous voulez venir avec moi maintenant ? Ces billets sont valables seulement jusqu’à aujourd’hui. \
Femme : Désolée, pas aujourd’hui. Homme : Ah, d’accord, quel dommage. Alors, j’irai seul. \
Femme : Je suis désolée. Homme : Non, non, ce n’est rien.  \
Question : Que va faire l’homme ?  \
Travailler avec la femme.  \
Travailler seul.  \
Aller au cinéma avec la femme.  \
Aller au cinéma seul.  \
Bonne réponse : 4. 一人で映画を見ます﻿ (Il va au cinéma seul.)",SansImage.jpg
13,2005,N4,"聴解スクリプト： 男の人と女の人が話しています。服は誰のですか。 \
女性： その服、素敵ですね。 \
男性： ありがとうございます。でも、これ、僕のじゃないんです。 \
女 性： あら、そうなんですか。じゃ、お兄さんか弟さんのですか。 \
男性： いいえ、父のです。 女性： ええ、そうですか。 \
1 この男の人のです \
2 この男の人 のお父さんのです \
3 この男の人のお兄さんのです \
4 この男の人の弟さんのです ",B,A,B,C,D,"Un homme et une femme parlent. À qui sont les vêtements ? \
Femme : Ces vêtements sont jolis, n’est-ce pas ? \
Homme : Merci beaucoup. Mais ce ne sont pas les miens. \
Femme : Ah bon ? Alors, ils sont à votre grand frère ou à votre petit frère ? \
Homme : Non, ils sont à mon père. \
Femme : Ah, je vois.  \
Réponses : \
 Ils sont à cet homme.  \
Ils sont au père de cet homme.  \
Ils sont à son frère aîné.  \
Ils sont à son frère cadet.  \
Bonne réponse : 2. この男の人のお父さんのです﻿ (Ils sont au père de cet homme.)",SansImage.jpg
14,2005,N4,"聴解スクリプト：女の人と男の人が話しています。女の人は何人家族ですか。\
 女性： 佐藤さんは何人家族ですか。 \
男性： 両親と私の三人家族です。飯田さんは？ \
女性： はい、両親と兄が一人と姉が一人と私です。 \
男性： ああ、そうですか。 \
1 三人家族です \
2 四人家族です \
3 五人家族です \
4 六人家族です ",C,A,B,C,D,"Une femme et un homme parlent. De combien de personnes est composée la famille de la femme ? \
Femme : Monsieur Satō, de combien de personnes est votre famille ? \
Homme : Nous sommes trois : mes parents et moi. Et vous, madame Iida ? \
Femme : Eh bien, mes parents, un grand frère, une grande sœur et moi. \
Homme : Ah, je vois.  \
Réponses :  \
Famille de trois personnes  \
Famille de quatre personnes  \
Famille de cinq personnes  \
Famille de six personnes  \
Bonne réponse : 3. 五人家族です﻿ (Famille de cinq personnes.)",SansImage.jpg
15,2005,N4,"聴解スクリプト： ７．男の人と女の人が学校で話しています。男の人は何枚コピーしますか。 \
男性： 先生、このテストの問題は何枚コピーしますか。 \
女性： そうですね。学 生は全部で30人ですが、それより10枚多くコピーしてください。 \
男性： 分かりました。 \
1 10 枚です \
2 20 枚です \
3 30 枚です \
4 40 枚です",D,A,B,C,D,"Un homme et une femme parlent à l’école. Combien de copies l’homme va-t-il faire ? \
Homme : Professeur, combien de copies faut-il faire pour ce test ? \
Femme : Alors… Il y a 30 étudiants, mais faites-en 10 de plus que ça. \
Homme : D’accord.  \
Réponses :  \
10 copies  \
20 copies  \
30 copies  \
40 copies  \
Bonne réponse : 4. 40枚です﻿ (40 copies.)",SansImage.jpg
16,2005,N4,"聴解スクリプト： ８．男の人が女の人に部屋を見せています。女の人はどうしてこの部屋が好きではありませんか。 \
男性： この部屋はどうですか。 女性： 新しくてきれい ですね。 \
男性： はい、駅からは遠いですけど。 \
女性： それは大丈夫です。でも、暗いですね。明るい部屋がいいですけど。 \
男性： じゃ、もう一つ部屋を 見に行きますか。ちょっと古いですが、明るいですよ。 \
女性： はい、お願いします。 \
1 駅から遠いからです \
2 高いからです \
3 古いからです \
4 暗いから です ",D,A,B,C,D,"Un homme montre une chambre à une femme. Pourquoi la femme n’aime-t-elle pas cette chambre ? \
Homme : Que pensez-vous de cette chambre ? \
Femme : Elle est neuve et jolie. \
Homme : Oui, mais elle est loin de la gare. \
Femme : Ce n’est pas un problème, mais elle est sombre. Je préfère une chambre lumineuse. \
Homme : Voulez-vous voir une autre chambre ? Elle est un peu ancienne, mais lumineuse. \
Femme : Oui, je veux bien.  \
Réponses :  \
Parce qu’elle est loin de la gare  \
Parce qu’elle est chère  \
Parce qu’elle est ancienne  \
Parce qu’elle est sombre  \
Bonne réponse : 4. 暗いからです﻿ (Parce qu’elle est sombre.)",SansImage.jpg
17,1991,N3,"聴解スクリプト： (1) 正しく置いてあるのはどれですか。 \
男：この花、どこにおきますか。 \
女：ええと、花は、丸いテーブルの上です。 \
男：果物、花の傍でいいですか。 \
女： ええと、いえ、果物はもう一つのテーブルに載せてください。 正しく置いてあるのはどれですか。 ",A,A,B,C,D,"Analyse  \
L’homme demande : この花、どこにおきますか。﻿ (Où met-on cette fleur ?)  \
La femme répond : 花は、丸いテーブルの上です。﻿ (La fleur, c'est sur la table ronde.)  \
L’homme continue : 果物、花の傍でいいですか。﻿ (Pour les fruits, près de la fleur ça va ?)  \
La femme précise : いえ、果物はもう一つのテーブルに載せてください。﻿ (Non, les fruits sur l’autre table, s’il vous plaît.)  \
Interprétation \
La fleur doit être placée sur la table ronde.  \
Les fruits doivent être posés sur une autre table, séparée de celle où se trouve la fleur.  \
Résumé pour la question 正しく置いてあるのはどれですか。﻿ “Laquelle montre la bonne disposition ?” \
La bonne réponse est : celle où la fleur est sur la table ronde, et les fruits ne sont pas à côté de la fleur mais sur une table différente.",1991_N3_1.jpg
18,1991,N3,"聴解スクリプト： (2) 二人はどこに行きますか。 \
女：海か山に行きたいなあ。 \
男：うん、でも、道が込んでいるからなあ。 \
女：そうね。じゃ、プールに行かない？ \
男：それよ り、映画はどう？ \
女：こんないい天気、映画？ \
男：じゃ、やっぱり泳ぎに行くか。 二人はどこに行きますか。 ",D,A,B,C,D,"Analyse du dialogue \
女：海か山に行きたいなあ。﻿ (La femme souhaite aller à la mer ou à la montagne.)  \
男：うん、でも、道が込んでいるからなあ。﻿ (L’homme exprime une hésitation à cause de la circulation.)  \
女：そうね。じゃ、プールに行かない？﻿ (Elle propose alors d’aller à la piscine.)  \
男：それより、映画はどう？﻿ (Lui propose plutôt d’aller au cinéma.)  \
女：こんないい天気、映画？﻿ (Elle s’étonne de l’idée d’aller au cinéma alors qu’il fait si beau.)  \
男：じゃ、やっぱり泳ぎに行くか。﻿ (Finalement, il suggère d’aller nager.)  \
Réponse à la question À la fin, ils décident d’aller nager, donc ils vont à la piscine. \
La bonne réponse est : プール﻿ (piscine).",1991_N3_2.jpg
19,1991,N3,"聴解スクリプト： (3) 教室はどうなりますか。 \
男：山田さん、授業でテープレコーダーを使いますから、テープレコーダーを持っていってください。 \
女：はい。 \
男：ドアは開け たままにしてください。 \
女：はい。 教室はどうなりますか。 ",A,A,B,C,D,"Analyse du dialogue \
男：山田さん、授業でテープレコーダーを使いますから、テープレコーダーを持っていってください。﻿ (M. Yamada, nous allons utiliser le magnétophone pendant le cours, donc veuillez l’apporter.)  \
女：はい。﻿ (D’accord.)  \
男：ドアは開けたままにしてください。﻿ (Laissez la porte ouverte.)  \
女：はい。﻿ (D’accord.)  \
Réponse à la question \
教室はどうなりますか。﻿ “Que devient la classe ? / Comment sera la salle de classe ?” \
La réponse : Dans la classe, le magnétophone sera apporté, et la porte restera ouverte.",1991_N3_3.jpg
20,1991,N3,"聴解スクリプト： (4) 車はどこにとめますか。 \
女：お車の方にお願いいたします。駐車場は建物の後ろにございます。建物の前や、池の傍に車を泊めないよう、お願いい たします。お車の方にお願いいたします。駐車場は駐車場は建物の後ろにございます。建物の前や、池の傍に車を泊めないよう、お願いいたします。 車 はどこに泊めますか。 ",A,A,B,C,D,"Analyse du dialogue \
お車の方にお願いいたします。駐車場は建物の後ろにございます。﻿ (Veuillez garer votre voiture. Le parking se trouve à l’arrière du bâtiment.)  \
建物の前や、池の傍に車を泊めないよう、お願いいたします。﻿ (Merci de ne pas stationner devant le bâtiment ni près de l’étang.)  \
Réponse à la question \
車はどこに泊めますか。﻿ “Où gare-t-on la voiture ?” \
Réponse : Il faut stationner la voiture sur le parking derrière le bâtiment, et non pas devant le bâtiment ni près de l’étang.",1991_N3_4.jpg
21,1991,N3,"聴解スクリプト： (5) これはカメラです。暗いところで写真を撮る時は、どのボタンを押しますか。 \
女：暗いところで写真を撮るときは、どうするんですか。 \
男：カメラの左側 に三つボタンがありますね。 \
女：はい。 \
男：その左側の三つの中で一番大きいボタンを押してください。 \
女：ええと、三つのボタンの中で一番右のボタン ですね。 \
男：はい、それを押してください。 どのボタンを押しますか。 ",B,A,B,C,D,"Ceci est un appareil photo. Lorsque vous prenez une photo dans un endroit sombre, quel bouton appuyez-vous ?\
 Femme : Quand on prend une photo dans un endroit sombre, que doit-on faire ? \
Homme : Il y a trois boutons sur le côté gauche de l’appareil. \
Femme : Oui. \
Homme : Parmi les trois boutons à gauche, appuyez sur le plus grand bouton. \
Femme : Euh, c’est le bouton tout à droite parmi les trois boutons, n’est-ce pas ? \
Homme : Oui, appuyez sur celui-là. Quel bouton appuyez-vous ?",1991_N3_5.jpg
22,1991,N3,"聴解スクリプト： (6) 男の人は何時に迎えに行きますか。 \
男：じゃ、何時に迎えに来ようか。今は1時半だけど。 \
女：今、1時半？ええと、銀行で30分かかって、それから、 買い物が1時間ぐらいかかると思うから、そうね、2時間後でどう？ \
男：2時間後でね、いいよ。じゃ。 \
男の人は何時に迎えに行きますか。 ",D,A,B,C,D,"男の人は何時に迎えに行きますか。﻿ L’homme : Alors, à quelle heure viens-tu me chercher ? Il est actuellement 1h30. \
La femme : Il est 1h30 ? Eh bien, je pense que ça prendra 30 minutes à la banque, puis environ une heure pour faire les courses. Alors, est-ce que dans deux heures ça ira ? \
L’homme : Dans deux heures ? D’accord. À plus tard.  男の人は何時に迎えに行きますか。﻿ \
À quelle heure l’homme viendra-t-il te chercher ? \
Réponse : Dans deux heures à partir de 1h30, donc à 3h30.",1991_N3_6.jpg
23,1991,N3,"聴解スクリプト： (7) 林さんはどの人ですか。 \
男：あの、林さんはどこにいますか。 \
女：林さんですか。先ピアノの傍にいたけど。あの人は違うわね。椅子に座っているの は田中さんですし、あ、あそこ、あそこで絵を見ていますよ。 \
男：あ、あの髪の長いほうの人ですね。 \
女：ええ、そうです。 林さんはどの人ですか。 ",B,A,B,C,D,"Homme : Excusez-moi, où est 林さん﻿ ? \
Femme : 林さんですか。先ピアノの傍にいたけど。あの人は違うわね。椅子に座っているのは田中さんですし、あ、あそこ、あそこで絵を見ていますよ。﻿ (L\
in-san ? Il était à côté du piano tout à l’heure. Cette personne-là, ce n’est pas lui. La personne assise sur la chaise est M. Tanaka, et ah, là-bas, il regarde un tableau.) \
Homme : Ah, c’est la personne avec les longs cheveux. \
Femme : Oui, c’est ça.  \
La personne qui est 林さん﻿ est donc celle aux longs cheveux qui regarde un tableau au loin.",1991_N3_7.jpg
24,1991,N3,"聴解スクリプト： (8) 男の人の席はどれですか。 \
女：あの、すみませんが、ここ、私の席なんですが。 \
男：そうですか、ええと、じゃ、隣かな。 \
女：何番ですか。\
男：21番で す。 \
女：じゃ、一つ前じゃないですか。 \
男：一つ前の窓側ですね。 男の人の席はどれですか。 ",C,A,B,C,D,"Femme : Excusez-moi, mais c’est ma place ici. \
Homme : Vraiment ? Euh, alors peut-être à côté. \
Femme : Quel numéro ? \
Homme : C’est le numéro 21. \
Femme : Alors, ce n’est pas la place juste devant ? \
Homme : Oui, c’est la place devant, côté fenêtre.  \
Quelle est la place de l’homme ? La place de l’homme est la numéro 21, juste devant celle de la femme, située côté fenêtre.",1991_N3_8.jpg
25,1991,N3,"聴解スクリプト： (9) 箱が四つあります。この箱を女の人の言うとおりに置いてください。どのように箱を置きますか。 \
女：始めに、3の箱を置いてください。その上に、1の箱 を置いて、それから、一番上に４の箱を置いて下さい。 \
男：2の箱はどうしますか。 \
女：あ、2の箱は3の箱の横に置いて下さい。 \
男：はい、わかりました。 どのように箱を置きますか。",A,A,B,C,D,"Il y a quatre boîtes. Veuillez les placer selon les instructions de la femme. \
Femme : D'abord, placez la boîte numéro 3. Ensuite, placez la boîte numéro 1 dessus, puis mettez la boîte numéro 4 tout en haut. \
Homme : Et la boîte numéro 2, que fait-on ? \
Femme : Ah, la boîte numéro 2, veuillez la mettre à côté de la boîte numéro 3. \
Homme : D'accord, compris.  \
Comment placer les boîtes ? Les boîtes sont placées ainsi : la boîte 3 en bas, la boîte 1 dessus, la boîte 4 tout en haut empilée, et la boîte 2 à côté de la boîte 3.",1991_N3_9.jpg
26,1991,N3,"聴解スクリプト： (10) 男の人がプールに行きました。どの順番でしますか。\
男：あの、プールに入りたいですが、切符はどこで買ったらいいでしょう。 \
女：帽子は持ってい ますか。水泳用の帽子です。 \
男：いいえ。 \
女：では、あそこで帽子を買ってください。それから、ここへ来て、このノートに名前と住所を書いてください。 \
男：はい。 女：その後で、あそこにある機械で切符を買ってください。 \
男：はい、わかりました。 男の人はどの順番でしますか。 ",D,A,B,C,D,"Traduction française : Script d'écoute : (10) Un homme est allé à la piscine. Quel est l'ordre des actions ? \
Homme : Excusez-moi, j'aimerais aller à la piscine, où puis-je acheter un ticket ? \
Femme : Avez-vous un bonnet ? Un bonnet de natation. \
Homme : Non. \
Femme : Alors, achetez un bonnet là-bas. Ensuite, venez ici et écrivez votre nom et votre adresse dans ce cahier. \
Homme : Oui. \
Femme : Après cela, achetez un ticket à la machine là-bas. \
Homme : Oui, j'ai compris. Quel est l'ordre des actions de l'homme ?",1991_N3_10.jpg
27,1991,N3,"聴解スクリプト： (11) 男の人はどの部屋に泊まりますか。 \
男：すみません、部屋は空いていますか。海の見える部屋がいいですが… \
女：海側は畳の部屋になりますが、 よろしいですか。 \
男：うん、畳の部屋はちょっと。ベッドの部屋はありませんか。 \
女：ございますよ。でも、山の見える部屋になりますが。 \
男：あ、それで結 構です。 男の人はどの部屋に泊まりますか。 ",C,A,B,C,D,"Script d'écoute : (11) Dans quelle chambre l'homme va-t-il loger ? \
Homme : Excusez-moi, avez-vous des chambres de libres ? J'aimerais bien une chambre avec vue sur la mer... \
Femme : Le côté mer est une chambre avec des tatami, est-ce que cela vous convient ? \
Homme : Hmm, une chambre avec des tatami, c'est un peu... N'y a-t-il pas de chambre avec un lit ? \
Femme : Nous en avons, oui. Mais ce sera une chambre avec vue sur la montagne. Homme : Ah, cela me va très bien. Dans quelle chambre l'homme va-t-il loger ?  \
Réponse (implicite dans le dialogue) : L'homme va loger dans la chambre avec un lit et vue sur la montagne (ベッドの部屋、山の見える部屋).",1991_N3_11.jpg
28,1991,N3,"聴解スクリプト： (1) 田中さんは会社まで何で来ますか。 \
女：田中さんはいつも会社まで何で行きますか。電車ですか、バスですか。 \
男：いいえ、自転車で通っているんで すよ。 \
女：ええ、自転車ですか。車は運転なさらないんですか。 \
男：いや、朝は道が込んでね。自転車のほうが速いんですよ。 \
田中さんは会社まで何で 来ますか。 \
1． 自転車で来ます。 \
2． 車で来ます。 \
3． バスで来ます。 \
4． 電車で来ます。 ",A,A,B,C,D,"Script d'écoute : (1) Comment Monsieur Tanaka vient-il à l'entreprise ? \
Femme : Comment Monsieur Tanaka vient-il toujours à l'entreprise ? En train, ou en bus ? \
Homme : Non, il vient à vélo. \
Femme : Ah, à vélo ? Il ne conduit pas de voiture ? \
Homme : Non, le matin, les routes sont encombrées. Le vélo est plus rapide. \
Comment Monsieur Tanaka vient-il à l'entreprise ? \
1. Il vient à vélo. \
2. Il vient en voiture. \
3. Il vient en bus. \
4. Il vient en train.  \
Réponse (selon le dialogue) : La bonne réponse est 1. 自転車で来ます。 (Il vient à vélo.)",SansImage.jpg
29,1991,N3,"聴解スクリプト： (2) マリさんは友たちといっしょにパーティの準備をしています。マリさんは何を手伝いますか。 \
女：じゃ、皆さん、ちょっと手伝ってくれますか。青木さんは テーブルを拭いてください。で、本田さんは、そこのお皿を出してください。それで、マリさんは、すみませんけど、そこの椅子を並べてください。それから、 中野さんは、ケーキを切ってください。 \
マリさんは何を手伝いますか。 \
1． ケーキを切ります。 \
2． 椅子を並べます。 \
3． テーブルを拭きます。 \
4． お皿を 出します。 ",B,A,B,C,D,"Voici la traduction française du texte japonais :  聴解スクリプト： (2) マリさんは友たちといっしょにパーティの準備をしています。マリさんは何を手伝いますか。 \
(2) Mari est en train de préparer une fête avec ses amis.\
女：じゃ、皆さん、ちょっと手伝ってくれますか。青木さんは テーブルを拭いてください。で、本田さんは、そこのお皿を出してください。それで、マリさんは、すみませんけど、そこの椅子を並べてください。それから、 中野さんは、ケーキを切ってください。 \
マリさんは何を手伝いますか。\
 Femme : Bon, tout le monde, pourriez-vous m'aider un peu ? Aoki-san, veuillez essuyer la table. Et Honda-san, veuillez sortir les assiettes là-bas. Ensuite, Mari-san, je suis désolée, mais veuillez aligner les chaises là-bas. Et puis, Nakano-san, veuillez couper le gâteau. Que va faire Mari pour aider ? \
1． ケーキを切ります。\
1. Elle va couper le gâteau \
2． 椅子を並べます。\
2. Elle va aligner les chaises. \
3． テーブルを拭きます。\
3. Elle va essuyer la table.\
4． お皿を 出します。  \
4. Elle va sortir les assiettes.\
Traduction française :  Script d'écoute : (2) Mari est en train de préparer une fête avec ses amis. Que va faire Mari pour aider ?1. Elle va couper le gâteau. 2. Elle va aligner les chaises. 3. Elle va essuyer la table. 4. Elle va sortir les assiettes.  \
Réponse (selon le dialogue) : La phrase « それで、マリさんは、すみませんけど、そこの椅子を並べてください。» indique que Mari va aligner les chaises. \
La bonne réponse est donc 2. 椅子を並べます。 (Elle va aligner les chaises.)",SansImage.jpg
30,1991,N3,"聴解スクリプト： (3) 鞄は何階で売っていますか。 \
男：すみません、鞄を買いたいんですが、 \
女：あ、鞄は3階ですよ。ここは4階ですから、1階下です。 \
男：1階ですか。 女： いいえ、3階です。そこの階段を下りて、 \
男：ああ、わかりました。 鞄は何階で売っていますか。 \
1． 1階です。 \
2． 2階です。 \
3． 3階です。 \
4． 4階です。  ",C,A,B,C,D,"Script d'écoute : (3) À quel étage vend-on des sacs ?\
 Homme : Excusez-moi, je voudrais acheter un sac... \
Femme : Ah, les sacs sont au 3ème étage. Nous sommes au 4ème étage, donc c'est un étage en dessous. \
Homme : Au 1er étage ? \
Femme : Non, au 3ème étage. Descendez l'escalier là-bas. \
Homme : Ah, d'accord. À quel étage vend-on des sacs ? \
1. Au 1er étage. \
2. Au 2ème étage. \
3. Au 3ème étage. \
4. Au 4ème étage.  \
Réponse (selon le dialogue) : La phrase « 鞄は3階ですよ » indique l'étage. \
La bonne réponse est donc 3. 3階です。 (Au 3ème étage.)",SansImage.jpg
